"EventId","ObjectId","TransactionStart","TransactionEnd","ResourceId","JourneyOutcome","PolicyId","UserJourneyId","ApplicationId"
"12ec4d98-c1a9-413a-9133-b2d6679a4103","83a1cb05-0630-4918-a007-29caeb57c526","2017-03-09T21:20:18Z","2017-03-09T21:20:34Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"f6f1715e-15f7-42e9-8795-29f86e3ad02e","00000000-0000-0000-0000-000000000000","2017-03-09T21:20:11Z","2017-03-09T21:20:11Z","OAUTH2/LOGOUT","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"8f50112a-20d7-4d10-8d1f-3e4d9fb82a31","83a1cb05-0630-4918-a007-29caeb57c526","2017-03-09T21:18:39Z","2017-03-09T21:19:08Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"49e8a8b9-7385-4cc4-8e2d-297707643b06","83a1cb05-0630-4918-a007-29caeb57c526","2017-03-09T21:16:46Z","2017-03-09T21:18:25Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"ada8a853-d26e-44df-bbc3-fecfbaa19561","00000000-0000-0000-0000-000000000000","2017-03-09T21:14:50Z","2017-03-09T21:14:50Z","OAUTH2/LOGOUT","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"b03d307d-bbcb-4f16-900e-83d8613d3286","0c721651-d65c-467b-b260-a7c141b8e764","2017-03-09T21:11:01Z","2017-03-09T21:12:03Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"5195510d-7ed2-4131-b7fe-fea6c4beb18c","00000000-0000-0000-0000-000000000000","2017-03-09T21:10:59Z","2017-03-09T21:10:59Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"2a46d105-1f45-4224-a140-f30fc2d13a5c","00000000-0000-0000-0000-000000000000","2017-03-09T21:10:58Z","2017-03-09T21:10:58Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"a9f03bf8-45a2-407e-b755-45e044835557","0c721651-d65c-467b-b260-a7c141b8e764","2017-03-09T21:05:29Z","2017-03-09T21:10:19Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"6b07d41b-1674-4627-8fd2-797da5e9038e","00000000-0000-0000-0000-000000000000","2017-03-09T20:58:34Z","2017-03-09T20:58:34Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"7eb5ab9a-ce13-4704-9010-1ab57b04fa06","00000000-0000-0000-0000-000000000000","2017-03-09T20:58:32Z","2017-03-09T20:58:32Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"57445e9e-c81d-4cd4-a80e-7c490ad60928","c530df62-40d3-4c79-b172-686c7da2eff4","2017-03-09T12:11:18Z","2017-03-09T12:12:06Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"76df3048-84cd-40b9-99cc-d7fad5a6e107","00000000-0000-0000-0000-000000000000","2017-03-09T12:11:15Z","2017-03-09T12:11:15Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"71931b58-991d-4661-ad56-7c34d8366844","00000000-0000-0000-0000-000000000000","2017-03-09T12:11:13Z","2017-03-09T12:11:13Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"36450d23-a34e-443f-9f0b-9c228451b778","c530df62-40d3-4c79-b172-686c7da2eff4","2017-03-09T12:10:47Z","2017-03-09T12:11:01Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"2760682b-a81b-47f2-b4b1-19865ec2e490","00000000-0000-0000-0000-000000000000","2017-03-09T12:10:43Z","2017-03-09T12:10:43Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"24c925a6-fbe5-41f0-8b71-1e968ab66ca4","00000000-0000-0000-0000-000000000000","2017-03-09T12:10:40Z","2017-03-09T12:10:40Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"4593bf58-6ca4-47f7-b322-b16b1f0de3a9","364611c9-3fa3-49ca-9254-418e44816e22","2017-03-09T11:41:48Z","2017-03-09T11:42:11Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"fe205c22-ff7b-40bb-8f35-5f2372f84662","00000000-0000-0000-0000-000000000000","2017-03-09T11:39:03Z","2017-03-09T11:39:03Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"329b50cd-cf7a-43e9-8f29-170e569fc0f8","00000000-0000-0000-0000-000000000000","2017-03-09T11:39:02Z","2017-03-09T11:39:02Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"aa792054-8fde-4e0f-a6db-956ed5048c6f","364611c9-3fa3-49ca-9254-418e44816e22","2017-03-09T11:38:40Z","2017-03-09T11:38:55Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"9ae7b541-5b38-4f4b-811e-4fbc3e45ea65","00000000-0000-0000-0000-000000000000","2017-03-09T11:38:37Z","2017-03-09T11:38:37Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"925b55ce-dd5b-4003-8a14-93d07d6730e1","00000000-0000-0000-0000-000000000000","2017-03-09T11:38:35Z","2017-03-09T11:38:35Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"d19dc915-8277-4c25-900a-7325a08110d5","c530df62-40d3-4c79-b172-686c7da2eff4","2017-03-09T11:36:07Z","2017-03-09T11:36:59Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"2b48def4-790f-49b8-b736-34c8b50cec55","c530df62-40d3-4c79-b172-686c7da2eff4","2017-03-09T11:35:40Z","2017-03-09T11:35:56Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"d5be2418-71f4-49c8-a711-f33b8403bae5","00000000-0000-0000-0000-000000000000","2017-03-09T11:31:48Z","2017-03-09T11:31:48Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"be708855-bd0a-4623-bb23-58244bb2c3aa","00000000-0000-0000-0000-000000000000","2017-03-09T11:31:46Z","2017-03-09T11:31:46Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"eaf2c534-c7f1-40c2-abf7-2d47f035523e","c530df62-40d3-4c79-b172-686c7da2eff4","2017-03-09T11:31:03Z","2017-03-09T11:31:37Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"adf7d1d8-4b13-4289-b909-cc504fd04933","00000000-0000-0000-0000-000000000000","2017-03-09T11:31:01Z","2017-03-09T11:31:01Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"0433ac0a-1f92-4748-95ba-e1411bd271a9","00000000-0000-0000-0000-000000000000","2017-03-09T11:31:00Z","2017-03-09T11:31:00Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"432e060b-3e78-4466-8926-2cf485e08f63","00000000-0000-0000-0000-000000000000","2017-03-09T11:28:33Z","2017-03-09T11:28:33Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"4b98fb75-5664-4e79-b258-88dce1a5f240","00000000-0000-0000-0000-000000000000","2017-03-09T11:28:33Z","2017-03-09T11:28:33Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"388d4e2c-0d32-4d99-9cf4-ed36740b0c50","364611c9-3fa3-49ca-9254-418e44816e22","2017-03-09T11:27:44Z","2017-03-09T11:28:24Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"573cb935-7ede-4f48-b53c-bff9417cf431","00000000-0000-0000-0000-000000000000","2017-03-09T11:27:41Z","2017-03-09T11:27:41Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"d431eac7-bd9c-4031-b557-fbfb4f0d47eb","00000000-0000-0000-0000-000000000000","2017-03-09T11:27:40Z","2017-03-09T11:27:40Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"477594a8-3183-489b-8d95-4b57c867cc84","c530df62-40d3-4c79-b172-686c7da2eff4","2017-03-09T11:25:38Z","2017-03-09T11:27:14Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"292adde4-4a1a-49d7-9209-53bb01ef4bb8","00000000-0000-0000-0000-000000000000","2017-03-09T11:25:34Z","2017-03-09T11:25:34Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"434cedef-f63a-4dae-b5a9-634ee00f00b3","00000000-0000-0000-0000-000000000000","2017-03-09T11:25:31Z","2017-03-09T11:25:31Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"85a2e429-e645-40ad-81a2-999c56384a4e","00000000-0000-0000-0000-000000000000","2017-03-09T10:56:04Z","2017-03-09T10:57:06Z","OAUTH2/AUTHORIZE","Failed","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"6aa5860f-0acf-4dd6-89b3-6af05cbcd66d","00000000-0000-0000-0000-000000000000","2017-03-09T10:55:19Z","2017-03-09T10:55:19Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"c259b4fe-f0bf-46e9-9d86-6d6a6db79f00","00000000-0000-0000-0000-000000000000","2017-03-09T10:55:17Z","2017-03-09T10:55:17Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"7780cc96-7a71-436b-b42c-4496b8b67b52","44a776ca-51f6-422d-96b4-fc87b4402804","2017-03-09T10:53:18Z","2017-03-09T10:54:56Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"6da2b946-9ab1-4bcc-a39c-d461bf269a64","00000000-0000-0000-0000-000000000000","2017-03-09T10:53:15Z","2017-03-09T10:53:15Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"6c74fff7-18c4-4e76-bead-28abfc9650fc","00000000-0000-0000-0000-000000000000","2017-03-09T10:53:12Z","2017-03-09T10:53:12Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"d9f2e2c8-99fe-4bbc-841d-03e8a789d979","4341854f-e8c6-4e86-9220-ca810f7fc8d7","2017-03-09T10:19:55Z","2017-03-09T10:20:14Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"2b6b6f7d-10c3-4889-b24d-5aa800fe0407","4341854f-e8c6-4e86-9220-ca810f7fc8d7","2017-03-09T10:19:15Z","2017-03-09T10:19:46Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"8405c67c-65ab-42e9-96d6-0b0592cd4498","00000000-0000-0000-0000-000000000000","2017-03-09T10:19:13Z","2017-03-09T10:19:13Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"7da140a4-9010-42bf-a546-6060ce507261","00000000-0000-0000-0000-000000000000","2017-03-09T10:19:11Z","2017-03-09T10:19:11Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"4d3ea760-ea84-4d0d-8327-ce6fa707f855","4341854f-e8c6-4e86-9220-ca810f7fc8d7","2017-03-09T10:06:42Z","2017-03-09T10:18:53Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"51263c5d-f5bf-4d35-9a04-3fb9fdee246e","00000000-0000-0000-0000-000000000000","2017-03-09T09:56:11Z","2017-03-09T09:56:11Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"5d8ff190-dc9c-4caa-ad17-a035429c5947","00000000-0000-0000-0000-000000000000","2017-03-09T09:56:09Z","2017-03-09T09:56:09Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"498d5e24-14ec-4945-8de5-affd05b62519","00000000-0000-0000-0000-000000000000","2017-03-09T09:51:39Z","2017-03-09T09:51:39Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"ec2aeb95-178c-4e47-94e7-4a9229e1f1b9","00000000-0000-0000-0000-000000000000","2017-03-09T09:51:39Z","2017-03-09T09:51:39Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"f7f60fda-49a7-4599-b0ea-acd0f2ed689d","00000000-0000-0000-0000-000000000000","2017-03-09T09:40:07Z","2017-03-09T09:40:07Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"2fa81f48-e6d8-4938-a218-05c9e79beb3f","00000000-0000-0000-0000-000000000000","2017-03-09T09:40:07Z","2017-03-09T09:40:07Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"af92c919-c82b-412b-bf7e-0cfa61edadbc","00000000-0000-0000-0000-000000000000","2017-03-09T09:20:19Z","2017-03-09T09:20:19Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"6b79fdd9-8eda-4235-b4f0-8fd96146e940","00000000-0000-0000-0000-000000000000","2017-03-09T09:20:19Z","2017-03-09T09:20:19Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"1f50a7d4-68b6-4bd5-ae29-69c14ade73e4","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:30:26Z","2017-03-09T08:30:44Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"bb3d20f6-e950-4947-97f3-bd57c79faca1","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:28:36Z","2017-03-09T08:28:54Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"66f1938e-f8a7-4e0b-aae3-e0605c88daf6","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:27:49Z","2017-03-09T08:28:06Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"cd36e6e7-575f-465e-98f4-275bab331700","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:26:47Z","2017-03-09T08:27:05Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"28d17b8e-4ab7-4800-846d-1516be429dfe","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:25:31Z","2017-03-09T08:25:51Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"e68d534a-54cf-4f0a-8938-26ae9badce90","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:24:15Z","2017-03-09T08:24:34Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"9784a9d9-fdce-4188-a682-a923b9420479","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:22:31Z","2017-03-09T08:22:56Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"3555896a-1f0e-456d-8007-d949ef55b6d3","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:19:59Z","2017-03-09T08:20:33Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"27e2b8de-ecc4-43bb-979b-ee36a6f9460c","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:17:09Z","2017-03-09T08:17:32Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"7eeaa5e5-1816-407d-908a-bc1338e9f7dc","00000000-0000-0000-0000-000000000000","2017-03-09T08:17:05Z","2017-03-09T08:17:05Z","OAUTH2/LOGOUT","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"76967ec3-3f2a-421c-83bf-90db3663f93a","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:16:41Z","2017-03-09T08:16:59Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"30f5d969-89aa-4d9f-96fc-98327bd71993","00000000-0000-0000-0000-000000000000","2017-03-09T08:16:38Z","2017-03-09T08:16:38Z","OAUTH2/LOGOUT","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"e007fd6b-7252-40fa-8716-41f6772e21f5","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:15:59Z","2017-03-09T08:16:21Z","OAUTH2/AUTHORIZE","Success","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"c4aa8316-83f8-490d-af61-b1f0094af825","00000000-0000-0000-0000-000000000000","2017-03-09T08:15:43Z","2017-03-09T08:15:43Z","OAUTH2/AUTHORIZE","CallerError","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"254ee1c7-aa00-44d3-8f42-386ff07aac7e","00000000-0000-0000-0000-000000000000","2017-03-09T08:14:42Z","2017-03-09T08:14:42Z","OAUTH2/AUTHORIZE","CallerError","b2c_1a_profile_update","ProfileUpdate","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"57ba644b-423e-4145-aa1f-3e1ffcc752c8","00000000-0000-0000-0000-000000000000","2017-03-09T08:14:41Z","2017-03-09T08:14:41Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"0e2b5d3a-6521-4c17-a6fd-4f4f79312819","00000000-0000-0000-0000-000000000000","2017-03-09T08:14:40Z","2017-03-09T08:14:40Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"fe7d235f-7bb5-47ca-8606-5936d0471b58","607f0cd3-eb1e-4af4-a0de-7292c354dd22","2017-03-09T08:13:43Z","2017-03-09T08:14:32Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"0a1e8cde-76e2-4241-9638-cdc85d25ee2a","00000000-0000-0000-0000-000000000000","2017-03-09T08:13:36Z","2017-03-09T08:13:36Z","OAUTH2/LOGOUT","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"c6bbf120-d3e2-4870-9da9-af90b79341c5","00000000-0000-0000-0000-000000000000","2017-03-09T08:13:34Z","2017-03-09T08:13:34Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"e2e3a88a-418c-4104-9d51-70afe218c51e","00000000-0000-0000-0000-000000000000","2017-03-09T08:13:31Z","2017-03-09T08:13:31Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"7fc3ade1-b1a6-4d45-b606-7bf7baa9de3f","00000000-0000-0000-0000-000000000000","2017-03-08T21:40:06Z","2017-03-08T21:40:06Z","DISCOVERY/KEYS","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"f8bc09d5-3d94-4d4d-a7f0-498fa493e5ac","00000000-0000-0000-0000-000000000000","2017-03-08T21:40:05Z","2017-03-08T21:40:05Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_profile_update","ProfileUpdate","00000000-0000-0000-0000-000000000000"
"563608d1-9f36-41ba-93b1-a58f026f0342","770636d5-8e35-4041-86a8-eca112c31e41","2017-03-08T21:35:23Z","2017-03-08T21:35:28Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"d0894b5b-5689-4c54-a9dc-5858a42aea85","770636d5-8e35-4041-86a8-eca112c31e41","2017-03-08T21:32:59Z","2017-03-08T21:34:42Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"5e1fff5a-81fa-437b-a9b0-1bfa8e628456","d1597ed5-6625-4047-b4b0-5bf05f6cac27","2017-03-08T21:34:30Z","2017-03-08T21:34:34Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"c4e64dda-4c71-45d3-87d0-ce5c19d6f0e1","d1597ed5-6625-4047-b4b0-5bf05f6cac27","2017-03-08T21:33:21Z","2017-03-08T21:33:45Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"e3ac56d9-b7a2-45aa-8a65-c339106891b1","d1597ed5-6625-4047-b4b0-5bf05f6cac27","2017-03-08T21:32:47Z","2017-03-08T21:32:55Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"febd583d-8023-41ab-a2f6-eb9a10a29fbb","d1597ed5-6625-4047-b4b0-5bf05f6cac27","2017-03-08T21:26:26Z","2017-03-08T21:32:26Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"de3c0b2c-f77b-4905-804e-cbe1f36c0142","00000000-0000-0000-0000-000000000000","2017-03-08T21:31:21Z","2017-03-08T21:31:21Z","OAUTH2/LOGOUT","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"cef98576-166f-4ec0-8398-15db8dc23a53","00000000-0000-0000-0000-000000000000","2017-03-08T21:26:22Z","2017-03-08T21:26:22Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"b1dd946a-c7ff-46cb-a8ee-215d34ecafdd","00000000-0000-0000-0000-000000000000","2017-03-08T21:26:21Z","2017-03-08T21:26:21Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"78680173-3a94-4ded-bb89-4db84cfcf080","d7abd6c2-f4bc-46fc-8fe2-819e1749ea6d","2017-03-08T21:23:00Z","2017-03-08T21:25:10Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"03f5d0b4-6588-4b16-be32-2f4c5bf68c4d","00000000-0000-0000-0000-000000000000","2017-03-08T21:04:24Z","2017-03-08T21:04:24Z","OAUTH2/LOGOUT","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"f16d3215-694f-4fe6-93c4-2ce5593d5152","9a29d59a-7c63-4fca-9fe7-7f9c57e7c74e","2017-03-08T21:02:35Z","2017-03-08T21:04:19Z","OAUTH2/AUTHORIZE","Success","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
"9d07be55-1fdf-4f18-b797-fd74d252d36d","00000000-0000-0000-0000-000000000000","2017-03-08T20:54:23Z","2017-03-08T20:54:23Z","DISCOVERY/KEYS","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"2dbc6066-9542-4e80-abb6-d853002be9f6","00000000-0000-0000-0000-000000000000","2017-03-08T20:54:21Z","2017-03-08T20:54:21Z","WELL-KNOWN/OPENID-CONFIGURATION","Success","b2c_1a_unified","SignUpOrSignIn","00000000-0000-0000-0000-000000000000"
"5f6c9c8f-2a10-456a-88e7-a9347a093580","00000000-0000-0000-0000-000000000000","2017-03-08T19:23:01Z","2017-03-08T19:23:01Z","DISCOVERY/KEYS","Success","b2c_1_loc","B2CSignUpOrSignInWithPassword","00000000-0000-0000-0000-000000000000"
"a4571ac4-4fee-4776-b9bc-966b42fcb5d2","00000000-0000-0000-0000-000000000000","2017-03-08T02:31:10Z","2017-03-08T18:00:35Z","OAUTH2/AUTHORIZE","CallerError","b2c_1a_unified","SignUpOrSignIn","bba12307-3665-4479-8e02-9a6bbf4e2e4d"
